한국문화예술교육진흥원 공공저작물 권리확인 요청 목록,,,,,,,,,,,,,,,,,,,,
순번,사이트명,게시판 진입 과정,게시판명,게시물 제목,URL,등록일,첨부파일,기존 공공누리 유형,,개방여부,공공누리유형,,검토불가,단순/업무/비보호,제3자 권리,이미지/첨부파일,초상권,개인정보,의견,비고
876,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,숲속마을작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010491,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
877,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,상동 작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010490,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
878,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,산외면 문고,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010489,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
879,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,산동 작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010488,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
880,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,백산 작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010487,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
881,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,밀양향교 작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010486,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
882,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,민들레작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000004878,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
883,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,무안면 새마을 작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010484,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
884,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,달뫼작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010483,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
885,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,늘푸른도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000005037,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
886,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,가곡동작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010481,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
887,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,e편한세상봉황역아파트작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010480,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
888,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,U.보라작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010479,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
889,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,LH꿈꾸는 작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010478,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
890,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,힐스테이트김해 작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010477,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
891,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,활천행복작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010476,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
892,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,행복한작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000005667,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
893,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,한신책사랑작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010474,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
894,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,한길솔로몬작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010473,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
895,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,한국작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010472,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
896,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,하늘빛작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000005737,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
897,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,푸른숲작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000004277,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
898,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,팔판작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010469,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
899,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,팔판빛오름작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010468,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
900,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,키움작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000004246,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
901,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,캐슬작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010466,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
902,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,책고래작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010465,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
903,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,진영소망작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010464,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
904,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,진례작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010463,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
905,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,중흥샘이깊은작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010462,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
906,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,주촌디딤돌작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010461,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
907,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,젤미작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010460,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
908,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,정이꽃피는작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010459,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
909,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,장유대우작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010458,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
910,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,작은도서관-동네북,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010457,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
911,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,일동한신꿈나무작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010456,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
912,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,이안나누리작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010455,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
913,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,율하자이작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010454,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
914,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,율하e편한작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010453,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
915,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,율주작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010452,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
916,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,율상마을푸르지오작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010451,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
917,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,유토피아작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010450,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
918,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,월산주공작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010449,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
919,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,우리작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000007392,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
920,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,안동문화의집 작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010447,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
921,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,시호미래작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010446,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
922,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,슬렁슬렁작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010445,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
923,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,소리작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010444,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
924,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,센텀큐브 작은도서관 책마루,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010443,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
925,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,석봉마을작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010442,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
926,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,생림작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010441,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
927,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,생각이크는작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010440,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
928,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,삼계푸르지오작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010439,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
929,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,삼계로얄작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010438,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
930,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,불암동작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010437,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
931,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,분성아이파크 작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010436,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
932,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,북( BOOK)돋움작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010435,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
933,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,봉황로작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010434,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
934,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,미래티움작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010433,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
935,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,명성작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010432,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
936,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,리첼작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010431,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
937,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,리슈빌더스테이작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000007434,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
938,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,뜨란채작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010429,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
939,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,떡갈나무숲작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010428,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
940,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,두란노작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000008783,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
941,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,덕산작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000009196,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
942,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,대포천작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010425,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
943,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,대동한마음 작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010424,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
944,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,대동푸른뜰작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010423,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
945,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,내외작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010422,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
946,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,꿈샘작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000004997,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
947,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,꿈노리작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010420,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
948,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,김해글로벗도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010419,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
949,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,글혜윰작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010418,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
950,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,글마루작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000005615,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
951,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,LH아라작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010416,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
952,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,훼미리작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010415,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
953,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,현대 작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010414,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
954,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,한주빌라트 늘푸른작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010413,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
955,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,평생학습센터 작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010412,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
956,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,큰꿈 작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010411,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
957,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,책마루도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000006480,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
958,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,책놀이터어린이작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010409,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
959,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,진사주공작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010408,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
960,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,이안애작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010407,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
961,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,용현휴먼시아작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010406,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
962,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,용강주공 느티나무 작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010405,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
963,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,송보작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010404,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
964,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,삼한노인대학 작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010403,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
965,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,삼천포 예미지 아파트 작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010402,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
966,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,사천시근로자종합복지관 작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010401,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
967,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,사천시 청소년수련관 작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010400,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
968,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,별주부작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010399,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
969,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,무지개 작은 도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000010398,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
970,문화예술교육 자원지도,HOME > 문화예술교육 공간,도서관,리가 작은도서관,https://arc.arte.or.kr/ap2/d/ap2d0102.do?searchGroupCode=WGC_0000000005&searchCode=WPC_0000009091,2023,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
