대구광역시청 공공저작물 권리확인 요청 목록 (연계 권장),,,,,,,,,,,,,,,,,,,,
순번,사이트명,게시판 진입 과정,게시판명,게시물 제목,URL,등록일,첨부파일,기존 공공누리 유형,,개방여부,공공누리유형,,검토불가,단순/업무/비보호,제3자 권리,이미지/첨부파일,초상권,개인정보,의견,비고
1577,대구광역시,HOME > 정보공개 > 정책실명제 > 정책실명 공개자료,정책실명 공개자료,2013-39(완료) 달서천분뇨처리시설 개체사업,https://www.daegu.go.kr/index.do?menu_id=00933833&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00068&nttId=202979,2014-05-22,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
1578,대구광역시,HOME > 정보공개 > 정책실명제 > 정책실명 공개자료,정책실명 공개자료,2013-38(완료) 테크노폴리스 일반산업단지 폐수종말처리시설 건설,https://www.daegu.go.kr/index.do?menu_id=00933833&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00068&nttId=202978,2014-05-22,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
1579,대구광역시,HOME > 정보공개 > 정책실명제 > 정책실명 공개자료,정책실명 공개자료,2013-37(완료) 2011년 오염총량관리시행계획 이행평가 용역,https://www.daegu.go.kr/index.do?menu_id=00933833&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00068&nttId=202977,2014-05-22,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
1580,대구광역시,HOME > 정보공개 > 정책실명제 > 정책실명 공개자료,정책실명 공개자료,2013-36(완료) 주변영향지역 지원사업,https://www.daegu.go.kr/index.do?menu_id=00933833&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00068&nttId=202976,2014-05-22,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
1581,대구광역시,HOME > 정보공개 > 정책실명제 > 정책실명 공개자료,정책실명 공개자료,2013-35(완료) 환경자원시설(매립)조성사업 사후환경영향조사 용역,https://www.daegu.go.kr/index.do?menu_id=00933833&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00068&nttId=202975,2014-05-22,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
1582,대구광역시,HOME > 정보공개 > 정책실명제 > 정책실명 공개자료,정책실명 공개자료,2013-34(완료) 주변영향지역 환경상 영향 조상,https://www.daegu.go.kr/index.do?menu_id=00933833&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00068&nttId=202974,2014-05-22,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
1583,대구광역시,HOME > 정보공개 > 정책실명제 > 정책실명 공개자료,정책실명 공개자료,2013-31(완료) 음식물류폐기물 공공처리시설 확충,https://www.daegu.go.kr/index.do?menu_id=00933833&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00068&nttId=202973,2014-05-22,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
1584,대구광역시,HOME > 정보공개 > 정책실명제 > 정책실명 공개자료,정책실명 공개자료,2013-28(완료) 상리양궁장 건립공사,https://www.daegu.go.kr/index.do?menu_id=00933833&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00068&nttId=202972,2014-05-22,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
1585,대구광역시,HOME > 정보공개 > 정책실명제 > 정책실명 공개자료,정책실명 공개자료,2013-27(완료) U대회 스포츠센터 건립,https://www.daegu.go.kr/index.do?menu_id=00933833&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00068&nttId=202971,2014-05-22,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
1586,대구광역시,HOME > 정보공개 > 정책실명제 > 정책실명 공개자료,정책실명 공개자료,2013-26(완료) 육상진흥센터 건립,https://www.daegu.go.kr/index.do?menu_id=00933833&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00068&nttId=202970,2014-05-22,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
1587,대구광역시,HOME > 정보공개 > 정책실명제 > 정책실명 공개자료,정책실명 공개자료,2013-23(완료) 출판산업단지 연결도로 건설,https://www.daegu.go.kr/index.do?menu_id=00933833&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00068&nttId=202969,2014-05-22,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
1588,대구광역시,HOME > 정보공개 > 정책실명제 > 정책실명 공개자료,정책실명 공개자료,2013-22(완료) 대구문화창작교류센터 건립,https://www.daegu.go.kr/index.do?menu_id=00933833&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00068&nttId=202968,2014-05-22,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
1589,대구광역시,HOME > 정보공개 > 정책실명제 > 정책실명 공개자료,정책실명 공개자료,2013-21(완료) 문화창조발전소 조성,https://www.daegu.go.kr/index.do?menu_id=00933833&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00068&nttId=202967,2014-05-22,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
1590,대구광역시,HOME > 정보공개 > 정책실명제 > 정책실명 공개자료,정책실명 공개자료,2013-20(완료) 이우환과 그 친구들 미술관 건립,https://www.daegu.go.kr/index.do?menu_id=00933833&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00068&nttId=202966,2014-05-22,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
1591,대구광역시,HOME > 정보공개 > 정책실명제 > 정책실명 공개자료,정책실명 공개자료,2013-19(완료) 제2수창공원 부지 매입,https://www.daegu.go.kr/index.do?menu_id=00933833&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00068&nttId=202965,2014-05-22,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
1592,대구광역시,HOME > 정보공개 > 정책실명제 > 정책실명 공개자료,정책실명 공개자료,2013-18(완료) 대구문학관 조성,https://www.daegu.go.kr/index.do?menu_id=00933833&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00068&nttId=202964,2014-05-22,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
1593,대구광역시,HOME > 정보공개 > 정책실명제 > 정책실명 공개자료,정책실명 공개자료,2013-17(완료) 대구문화상품 개발,https://www.daegu.go.kr/index.do?menu_id=00933833&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00068&nttId=202963,2014-05-22,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
1594,대구광역시,HOME > 정보공개 > 정책실명제 > 정책실명 공개자료,정책실명 공개자료,2013-16(완료) 대구장기발전종합계획수립 용역,https://www.daegu.go.kr/index.do?menu_id=00933833&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00068&nttId=202962,2014-05-22,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
1595,대구광역시,HOME > 정보공개 > 정책실명제 > 정책실명 공개자료,정책실명 공개자료,2013-14(완료) 대구신서경제자유구역 진입도로 1호선 건설,https://www.daegu.go.kr/index.do?menu_id=00933833&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00068&nttId=202961,2014-05-22,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
1596,대구광역시,HOME > 정보공개 > 정책실명제 > 정책실명 공개자료,정책실명 공개자료,2013-12(완료) 대구시 간접흡연피해 방지조례 시행규칙 제정,https://www.daegu.go.kr/index.do?menu_id=00933833&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00068&nttId=202960,2014-05-22,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
1597,대구광역시,HOME > 정보공개 > 정책실명제 > 정책실명 공개자료,정책실명 공개자료,2013-11(완료) 신·재생 에너지 지방보급사업,https://www.daegu.go.kr/index.do?menu_id=00933833&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00068&nttId=202959,2014-05-22,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
1598,대구광역시,HOME > 정보공개 > 정책실명제 > 정책실명 공개자료,정책실명 공개자료,2013-9(완료) ITS기반 지능형 자동차 부품 시험장 건립,https://www.daegu.go.kr/index.do?menu_id=00933833&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00068&nttId=202958,2014-05-22,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
1599,대구광역시,HOME > 정보공개 > 정책실명제 > 정책실명 공개자료,정책실명 공개자료,2013-6(완료) 한국로봇산업진흥원 건립,https://www.daegu.go.kr/index.do?menu_id=00933833&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00068&nttId=202957,2014-05-22,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
1600,대구광역시,HOME > 정보공개 > 정책실명제 > 정책실명 공개자료,정책실명 공개자료,2013-4 (완료)대구-광주연계협력 발전종합계획 수립용역,https://www.daegu.go.kr/index.do?menu_id=00933833&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00068&nttId=202956,2014-05-22,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
1601,대구광역시,HOME > 정보공개 > 정책실명제 > 정책실명 공개자료,정책실명 공개자료,2013-3(완료) 주요현안 및 정책개발 용역,https://www.daegu.go.kr/index.do?menu_id=00933833&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00068&nttId=202955,2014-05-22,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
1602,대구광역시,HOME > 정보공개 > 정책실명제 > 정책실명 공개자료,정책실명 공개자료,4/4분기 정책실명제 사업관리이력서(도시디자인총괄본부),https://www.daegu.go.kr/index.do?menu_id=00933833&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00068&nttId=202954,2014-01-14,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
1603,대구광역시,HOME > 정보공개 > 정책실명제 > 정책실명 공개자료,정책실명 공개자료,4/4분기 정책실명제 사업관리이력서(기획조정실),https://www.daegu.go.kr/index.do?menu_id=00933833&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00068&nttId=202953,2014-01-14,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
1604,대구광역시,HOME > 정보공개 > 정책실명제 > 정책실명 공개자료,정책실명 공개자료,4/4분기 정책실명제 사업관리이력서(경제통상국),https://www.daegu.go.kr/index.do?menu_id=00933833&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00068&nttId=202952,2014-01-14,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
1605,대구광역시,HOME > 정보공개 > 정책실명제 > 정책실명 공개자료,정책실명 공개자료,4/4분기 정책실명제 사업관리이력서(창조과학산업국),https://www.daegu.go.kr/index.do?menu_id=00933833&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00068&nttId=202951,2014-01-14,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
1606,대구광역시,HOME > 정보공개 > 정책실명제 > 정책실명 공개자료,정책실명 공개자료,4/4분기 정책실명제 사업관리이력서(첨단의료산업국),https://www.daegu.go.kr/index.do?menu_id=00933833&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00068&nttId=202950,2014-01-14,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
1607,대구광역시,HOME > 정보공개 > 정책실명제 > 정책실명 공개자료,정책실명 공개자료,4/4분기 정책실명제 사업관리이력서(문화체육관광국),https://www.daegu.go.kr/index.do?menu_id=00933833&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00068&nttId=202949,2014-01-14,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
1608,대구광역시,HOME > 정보공개 > 정책실명제 > 정책실명 공개자료,정책실명 공개자료,4/4분기 정책실명제 사업관리이력서(환경녹지국),https://www.daegu.go.kr/index.do?menu_id=00933833&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00068&nttId=202948,2014-01-14,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
1609,대구광역시,HOME > 정보공개 > 정책실명제 > 정책실명 공개자료,정책실명 공개자료,4/4분기 정책실명제 사업관리이력서(도시주택국),https://www.daegu.go.kr/index.do?menu_id=00933833&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00068&nttId=202947,2014-01-14,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
1610,대구광역시,HOME > 정보공개 > 정책실명제 > 정책실명 공개자료,정책실명 공개자료,4/4분기 정책실명제 사업관리이력서(교통국),https://www.daegu.go.kr/index.do?menu_id=00933833&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00068&nttId=202946,2014-01-14,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
1611,대구광역시,HOME > 정보공개 > 정책실명제 > 정책실명 공개자료,정책실명 공개자료,4/4분기 정책실명제 사업관리이력서(건설방재국),https://www.daegu.go.kr/index.do?menu_id=00933833&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00068&nttId=202945,2014-01-14,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
1612,대구광역시,HOME > 정보공개 > 정책실명제 > 정책실명 공개자료,정책실명 공개자료,4/4분기 정책실명제 사업관리이력서(상수도사업본부),https://www.daegu.go.kr/index.do?menu_id=00933833&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00068&nttId=202944,2014-01-14,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
1613,대구광역시,HOME > 정보공개 > 정책실명제 > 정책실명 공개자료,정책실명 공개자료,4/4분기 정책실명제 사업관리이력서(도시철도건설본부),https://www.daegu.go.kr/index.do?menu_id=00933833&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00068&nttId=202943,2014-01-14,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
1614,대구광역시,HOME > 정보공개 > 정책실명제 > 정책실명 공개자료,정책실명 공개자료,4/4분기 정책실명제 사업관리이력서(동부여성문화회관),https://www.daegu.go.kr/index.do?menu_id=00933833&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00068&nttId=202942,2014-01-14,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
1615,대구광역시,HOME > 정보공개 > 정책실명제 > 정책실명 공개자료,정책실명 공개자료,3/4분기 정책실명제 사업관리 이력서(도시디자인총괄본부),https://www.daegu.go.kr/index.do?menu_id=00933833&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00068&nttId=202941,2013-11-05,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
1616,대구광역시,HOME > 정보공개 > 정책실명제 > 정책실명 공개자료,정책실명 공개자료,3/4분기 정책실명제 사업관리 이력서(정책기획관실),https://www.daegu.go.kr/index.do?menu_id=00933833&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00068&nttId=202940,2013-11-05,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
1617,대구광역시,HOME > 정보공개 > 정책실명제 > 정책실명 공개자료,정책실명 공개자료,3/4분기 정책실명제 사업관리 이력서(안전행정국),https://www.daegu.go.kr/index.do?menu_id=00933833&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00068&nttId=202939,2013-11-05,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
1618,대구광역시,HOME > 정보공개 > 정책실명제 > 정책실명 공개자료,정책실명 공개자료,3/4분기 정책실명제 사업관리 이력서(경제통상국),https://www.daegu.go.kr/index.do?menu_id=00933833&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00068&nttId=202938,2013-11-05,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
1619,대구광역시,HOME > 정보공개 > 정책실명제 > 정책실명 공개자료,정책실명 공개자료,3/4분기 정책실명제 사업관리 이력서(창조과학산업국),https://www.daegu.go.kr/index.do?menu_id=00933833&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00068&nttId=202937,2013-11-05,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
1620,대구광역시,HOME > 정보공개 > 정책실명제 > 정책실명 공개자료,정책실명 공개자료,3/4분기 정책실명제 사업관리 이력서(첨단의료산업국,https://www.daegu.go.kr/index.do?menu_id=00933833&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00068&nttId=202936,2013-11-05,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
1621,대구광역시,HOME > 정보공개 > 정책실명제 > 정책실명 공개자료,정책실명 공개자료,3/4분기 정책실명제 사업관리 이력서(문화체육관광국),https://www.daegu.go.kr/index.do?menu_id=00933833&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00068&nttId=202935,2013-11-05,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
1622,대구광역시,HOME > 정보공개 > 정책실명제 > 정책실명 공개자료,정책실명 공개자료,3/4분기 정책실명제 사업관리 이력서(환경녹지국),https://www.daegu.go.kr/index.do?menu_id=00933833&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00068&nttId=202934,2013-11-05,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
1623,대구광역시,HOME > 정보공개 > 정책실명제 > 정책실명 공개자료,정책실명 공개자료,3/4분기 정책실명제 사업관리 이력서(도시주택국),https://www.daegu.go.kr/index.do?menu_id=00933833&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00068&nttId=202933,2013-11-05,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
1624,대구광역시,HOME > 정보공개 > 정책실명제 > 정책실명 공개자료,정책실명 공개자료,3/4분기 정책실명제 사업관리 이력서(건설방재국),https://www.daegu.go.kr/index.do?menu_id=00933833&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00068&nttId=202932,2013-11-05,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
1625,대구광역시,HOME > 정보공개 > 정책실명제 > 정책실명 공개자료,정책실명 공개자료,3/4분기 정책실명제 사업관리 이력서(교통국),https://www.daegu.go.kr/index.do?menu_id=00933833&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00068&nttId=202931,2013-11-05,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
1626,대구광역시,HOME > 정보공개 > 정책실명제 > 정책실명 공개자료,정책실명 공개자료,3/4분기 정책실명제 사업관리 이력서(소방안전본부),https://www.daegu.go.kr/index.do?menu_id=00933833&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00068&nttId=202930,2013-11-05,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
1627,대구광역시,HOME > 정보공개 > 정책실명제 > 정책실명 공개자료,정책실명 공개자료,3/4분기 정책실명제 사업관리 이력서(건설본부),https://www.daegu.go.kr/index.do?menu_id=00933833&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00068&nttId=202929,2013-11-05,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
1628,대구광역시,HOME > 정보공개 > 정책실명제 > 정책실명 공개자료,정책실명 공개자료,3/4분기 정책실명제 사업관리 이력서(지하철건설본부),https://www.daegu.go.kr/index.do?menu_id=00933833&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00068&nttId=202928,2013-11-05,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
1629,대구광역시,HOME > 정보공개 > 정책실명제 > 정책실명 공개자료,정책실명 공개자료,3/4분기 정책실명제 사업관리 이력서(동부여성문화회관),https://www.daegu.go.kr/index.do?menu_id=00933833&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00068&nttId=202927,2013-11-05,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
1630,대구광역시,HOME > 정보공개 > 정책실명제 > 정책실명 공개자료,정책실명 공개자료,2/4분기 정책실명제 추진사항(도시디자인 총괄본부),https://www.daegu.go.kr/index.do?menu_id=00933833&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00068&nttId=202926,2013-07-01,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
1631,대구광역시,HOME > 정보공개 > 정책실명제 > 정책실명 공개자료,정책실명 공개자료,2/4분기 정책실명제 추진사항(정책기획관실),https://www.daegu.go.kr/index.do?menu_id=00933833&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00068&nttId=202925,2013-07-01,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
1632,대구광역시,HOME > 정보공개 > 정책실명제 > 정책실명 공개자료,정책실명 공개자료,2/4분기 정책실명제 추진사항(경제통상국),https://www.daegu.go.kr/index.do?menu_id=00933833&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00068&nttId=202924,2013-07-01,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
1633,대구광역시,HOME > 정보공개 > 정책실명제 > 정책실명 공개자료,정책실명 공개자료,2/4분기 정책실명제 추진사항(창조과학산업국),https://www.daegu.go.kr/index.do?menu_id=00933833&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00068&nttId=202923,2013-07-01,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
1634,대구광역시,HOME > 정보공개 > 정책실명제 > 정책실명 공개자료,정책실명 공개자료,2/4분기 정책실명제 추진사항(첨단의료산업국),https://www.daegu.go.kr/index.do?menu_id=00933833&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00068&nttId=202922,2013-07-01,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
1635,대구광역시,HOME > 정보공개 > 정책실명제 > 정책실명 공개자료,정책실명 공개자료,2/4분기 정책실명제 추진사항(안전행정국),https://www.daegu.go.kr/index.do?menu_id=00933833&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00068&nttId=202921,2013-07-01,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
1636,대구광역시,HOME > 정보공개 > 정책실명제 > 정책실명 공개자료,정책실명 공개자료,2/4분기 정책실명제 추진사항(문화체육관광국),https://www.daegu.go.kr/index.do?menu_id=00933833&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00068&nttId=202920,2013-07-01,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
1637,대구광역시,HOME > 정보공개 > 정책실명제 > 정책실명 공개자료,정책실명 공개자료,2/4분기 정책실명제 추진사항(환경녹지국),https://www.daegu.go.kr/index.do?menu_id=00933833&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00068&nttId=202919,2013-07-01,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
1638,대구광역시,HOME > 정보공개 > 정책실명제 > 정책실명 공개자료,정책실명 공개자료,2/4분기 정책실명제 추진사항(도시주택국),https://www.daegu.go.kr/index.do?menu_id=00933833&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00068&nttId=202918,2013-07-01,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
1639,대구광역시,HOME > 정보공개 > 정책실명제 > 정책실명 공개자료,정책실명 공개자료,2/4분기 정책실명제 추진사항(건설방재국),https://www.daegu.go.kr/index.do?menu_id=00933833&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00068&nttId=202917,2013-07-01,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
1640,대구광역시,HOME > 정보공개 > 정책실명제 > 정책실명 공개자료,정책실명 공개자료,2/4분기 정책실명제 추진사항(교통국),https://www.daegu.go.kr/index.do?menu_id=00933833&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00068&nttId=202916,2013-07-01,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
1641,대구광역시,HOME > 정보공개 > 정책실명제 > 정책실명 공개자료,정책실명 공개자료,2/4분기 정책실명제 추진사항(상수도사업본부),https://www.daegu.go.kr/index.do?menu_id=00933833&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00068&nttId=202915,2013-07-01,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
1642,대구광역시,HOME > 정보공개 > 정책실명제 > 정책실명 공개자료,정책실명 공개자료,2/4분기 정책실명제 추진사항(소방안전본부),https://www.daegu.go.kr/index.do?menu_id=00933833&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00068&nttId=202914,2013-07-01,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
1643,대구광역시,HOME > 정보공개 > 정책실명제 > 정책실명 공개자료,정책실명 공개자료,2/4분기 정책실명제 추진사항(건설본부),https://www.daegu.go.kr/index.do?menu_id=00933833&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00068&nttId=202913,2013-07-01,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
1644,대구광역시,HOME > 정보공개 > 정책실명제 > 정책실명 공개자료,정책실명 공개자료,2/4분기 정책실명제 추진사항(도시철도건설본부),https://www.daegu.go.kr/index.do?menu_id=00933833&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00068&nttId=202912,2013-07-01,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
1645,대구광역시,HOME > 정보공개 > 정책실명제 > 정책실명 공개자료,정책실명 공개자료,2/4분기 정책실명제 추진사항(동부여성문화회관),https://www.daegu.go.kr/index.do?menu_id=00933833&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00068&nttId=202911,2013-07-01,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
1646,대구광역시,HOME > 정보공개 > 정책실명제 > 정책실명 공개자료,정책실명 공개자료,2/4분기 정책실명제 추진사항(안전시설관리사업소),https://www.daegu.go.kr/index.do?menu_id=00933833&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00068&nttId=202910,2013-07-01,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
1647,대구광역시,HOME > 정보공개 > 정책실명제 > 정책실명 공개자료,정책실명 공개자료,1/4분기 추진사항(도시철도건설본부),https://www.daegu.go.kr/index.do?menu_id=00933833&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00068&nttId=202909,2013-04-19,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
