국립무형유산원 공공저작물 권리확인 목록,,,,,,,,,,,,,,,,,,,,
순번,사이트명,게시판 진입 과정,게시판명,게시물 제목,URL,작성일,첨부파일,기존 공공누리 유형,,개방여부,공공누리유형,,검토불가,단순/업무/비보호,제3자 권리,이미지/첨부파일,초상권,개인정보,의견,비고
4610,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,<박록주 창> LP,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
4611,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,<숙영낭자전> LP,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
4612,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,<남도민요집 1집> LP,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
4613,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,<숙영낭자전> LP,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
4614,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,<인간문화재와 명창들에 남도창 단가집(1)> LP,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
4615,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,<성창순 신민요 특선집> LP,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
4616,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,<흥부전> LP,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
4617,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,<한국의 음악 지정중요무형문화재 흥보가> LP,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
4618,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,<흥보가> LP,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
4619,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,<단가집> 카세트테이프,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
4620,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,<춘향전> 카세트테이프,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
4621,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,<대춘향전> 카세트테이프,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
4622,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,<대춘향전> 카세트테이프,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
4623,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,<김소희 한국민요전집(2)> 카세트테이프,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
4624,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,<남도민요> 카세트테이프,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
4625,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,<인간문화재 23호 박귀희 가야금병창> 카세트테이프,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
4626,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,<인간문화재 박귀희·김소희> 카세트테이프,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
4627,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,<흥보가> 카세트테이프,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
4628,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,<판소리 5명창> 카세트테이프,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
4629,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,<인간문화재 김소희 민요·1> 카세트테이프,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
4630,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,<대장화홍련전2> 카세트테이프,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
4631,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,<여성국극 설무랑의 비련1> 카세트테이프,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
4632,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,<대춘향전> 카세트테이프,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
4633,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,창극 <춘향전> 릴테이프,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
4634,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,"박록주 흥보가, 정권진 수궁가 릴테이프",,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
4635,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,박록주 흥보가 릴테이프,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
4636,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,"김동준 열사가, 박록주 흥보가 릴테이프",,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
4637,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,김영철 철현금산조 릴테이프,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
4638,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,"박록주 흥보가, 춘향가 릴테이프",,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
4639,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,박록주 민요 릴테이프,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
4640,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,남도민요 및 일상대화 릴테이프,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
4641,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,"박록주 단가, 숙영낭자전 릴테이프",,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
4642,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,박록주 66세 생일 축하연 릴테이프,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
4643,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,"김봉업 줄타기 구술, 진갑 축하연 릴테이프",,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
4644,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,함동정월 가야금산조 릴테이프,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
4645,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,"정권진 춘향가, 구연우 가야금산조 릴테이프",,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
4646,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,박록주 심청가 연습 릴테이프,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
4647,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,한범수 대금산조 릴테이프,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
4648,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,박봉술 적벽가 릴테이프,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
4649,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,"강백천 대금산조, 김일구 아쟁산조 릴테이프",,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
4650,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,박록주 생일 축하연 릴테이프,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
4651,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,유대봉 가야금산조 릴테이프,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
4652,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,박록주 춘향가 릴테이프,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
4653,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,박송희 가야금병창 릴테이프,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
4654,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,백낙준 거문고산조 릴테이프,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
4655,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,"박록주 흥보가, 정광수 적벽가 릴테이프",,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
4656,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,<제3회 판소리유파발표회-우조를 중심으로> 1부 릴테이프,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
4657,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,<제3회 판소리유파발표회-우조를 중심으로> 2부 릴테이프,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
4658,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,"판소리, 민요 릴테이프",,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
4659,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,박록주 흥보가 릴테이프,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
4660,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,<제2회 박송희 제자발표회> 릴테이프,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
4661,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,김소희 심청가 릴테이프,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
4662,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,"김춘지 가야금산조, 박록주 회심곡 릴테이프",,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
4663,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,박송희 흥보가 연습 릴테이프,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
4664,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,박록주 남도잡가 릴테이프,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
4665,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,"단가, 판소리 릴테이프",,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
4666,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,박록주 춘향가 릴테이프,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
