Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,O,O.1,O.2,O.3,O.4,O.5,Unnamed: 18,Unnamed: 19
,[국제방송교류재단] 공공저작물 권리확인 요청 목록 (영상),,,,,,,,,,,,,,,,,,
,순번,사이트명,게시판 진입 과정,게시판명,게시물 제목,등록일,기존 공공누리 유형,,개방여부,공공누리유형,,검토불가,단순/업무/비보호,제3자 권리,이미지/첨부파일,초상권,개인정보,의견,비고
,807,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 트릭아트,2016-04-13 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,"BGM, 예술작품(설치) 및 일반인 초상",
,808,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 인천 차이나타운,2016-04-13 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,809,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 양궁 카페,2016-04-13 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,810,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 스크린 야구장,2016-04-13 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,811,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 역고드름,2016-04-13 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,,,BGM,
,812,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 기타 공방,2016-04-13 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,813,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 세계 꽃 식물원,2016-04-13 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,814,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 청양 얼음분수축제,2016-04-13 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,815,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 겨울바다,2016-04-13 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,816,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 빙벽 등반,2016-04-13 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,,,BGM / 식별불가 초상,
,817,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 태권브이,2016-04-13 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,"BGM, 예술작품(캐릭터) 및 일반인 초상",
,818,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지," '아홉개의 빛, 아홉개의 감성' 전시회",2016-04-13 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,"BGM, 예술작품(설치)",
,819,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 추위를 이기는 사람들,2016-04-13 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,,,BGM / 식별불가 초상,
,820,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 눈썰매장,2016-04-13 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,821,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 옻칠 공예,2016-04-13 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,인터뷰영상 / BGM 및 예술작품(공예),
,822,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 백남준 미디어 아트,2016-04-13 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,"BGM, 예술작품(설치)",
,823,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 일본군 위안부 소녀상,2016-04-13 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,인터뷰영상 / BGM 및 일반인 초상,
,824,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 연남동 빵집,2016-04-13 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,,,BGM / 식별불가 초상,
,825,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 하이쥬 실내 동물원,2016-04-13 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,826,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 겨울 길상사 풍경,2016-04-13 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,827,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 크리스마스 분위기,2016-04-13 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,"BGM, 예술작품(설치) 및 일반인 초상",
,828,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 코엑스 겨울축제,2016-04-13 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,"BGM, 예술작품(설치) 및 일반인 초상",
,829,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 롯데월드 퍼레이드,2016-04-13 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,"BGM, 공연 및 일반인 초상",
,830,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 롯데월드 아이스링크,2016-04-13 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,831,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 킨텍스 키즈월드,2016-04-13 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,832,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 에버랜드 크리스마스 판타지,2016-04-13 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,833,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 서울 캐릭터 라이선싱 페어,2015-12-18 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,"BGM, 예술작품(캐릭터) 및 일반인 초상",
,834,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 자선열차,2015-12-18 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,"BGM, 예술작품(설치) 및 일반인 초상",
,835,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 구세군 자선냄비,2015-12-18 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,836,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 시화호 갈대,2015-12-18 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,,,BGM / 식별불가 초상,
,837,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 일산 원마운트,2015-12-18 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,838,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 시화호 철새,2015-12-18 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,,,BGM,
,839,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 눈내리는 남산,2015-12-18 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,840,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 아기들의 물놀이,2015-12-18 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,841,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 비오는 호수공원,2015-12-18 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,842,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 은행잎,2015-12-18 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,843,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 덕수궁 돌담길,2015-12-18 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,844,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 깊어가는 가을,2015-12-18 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,845,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 강화도 교동도 대륭시장,2015-12-18 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,846,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 부천 아인스월드,2015-12-18 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,,,BGM,
,847,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 서울시청 분향소,2015-12-18 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,,,BGM / 식별불가 초상,
,848,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 수원 월화원,2015-12-18 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,849,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 비오는 보라매공원,2015-12-18 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,850,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 순국선열의 날,2015-12-18 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,인터뷰영상 / BGM,
,851,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 코리아 바리스타 챔피언쉽,2015-12-18 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,852,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 감 수확,2015-12-18 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,853,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 억새풀,2015-12-18 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,854,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 중원 폭포,2015-12-18 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,,,BGM,
,855,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 남부순환로 단풍,2015-12-18 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,856,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 아침고요수목원,2015-12-18 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,857,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 배추밭,2015-10-28 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,,,BGM,
,858,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 추암 촛대바위 일출,2015-10-28 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,859,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 파주 평화누리공원 바람의 언덕,2015-10-28 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,"BGM, 예술작품(설치) 및 일반인 초상",
,860,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 메밀꽃,2015-10-28 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,,,BGM / 식별불가 초상,
,861,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 서울숲 은행나무,2015-10-28 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,862,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 청운문학도서관,2015-10-28 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,,,BGM / 식별불가 초상,
,863,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 올림픽공원 단풍,2015-10-28 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,864,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 코엑스 국화,2015-10-28 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,865,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 구리 한강시민공원 코스모스,2015-10-28 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,866,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 남산 ,2015-10-28 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,867,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 황화 코스모스,2015-10-28 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,868,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 벽초지문화수목원,2015-10-28 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,869,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 밀랍인형박물관 ,2015-10-28 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,"BGM, 박물관 소장 작품 및 일반인 초상",
,870,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 도라에몽100 비밀도구전,2015-10-28 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,"BGM, 예술작품(캐릭터) 및 일반인 초상",
,871,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 비 내리는 여의도 공원,2015-10-28 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,,,BGM / 식별불가 초상,
,872,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 송도 로보카폴리 플레이파크,2015-10-28 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,873,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 코스모스,2015-10-28 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,874,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 한강 물빛광장,2015-10-28 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,875,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 실내 빙벽,2015-10-28 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,876,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 가을 운동회,2015-10-28 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,877,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 억새플,2015-10-28 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,878,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 대관령 삼양목장,2015-10-28 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,,,BGM / 식별불가 초상,
,879,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 영월 Wood Burning Art,2015-10-28 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,"BGM, 예술작품(공예) 및 일반인 초상",
,880,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 가리왕산 장전계곡,2015-10-28 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,,,BGM,
,881,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 가평 쁘띠프랑스,2015-10-28 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,882,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 구리 고구려대장간마을,2015-10-28 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,,,BGM,
,883,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 아라폭포,2015-10-28 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,884,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 봉평 메밀꽃,2015-10-28 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,885,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 무르익은 가을,2015-10-28 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,,,BGM,
,886,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 천고마비,2015-10-28 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,887,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, Rio Korea 2015 World Final,2015-10-28 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,"BGM, 공연 및 일반인 초상",
,888,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 고양가을꽃축제,2015-10-28 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,889,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 이천 돼지박물관,2015-10-28 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,890,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 서울 성곽길의 가을,2015-10-28 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,891,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 창덕궁 후원의 가을,2015-10-28 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,892,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 추석 준비,2015-10-28 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,893,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 억새,2015-10-28 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,,,BGM / 식별불가 초상,
,894,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 경의선 숲길공원,2015-09-07 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,895,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 은평구 산새마을,2015-09-07 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,896,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 여름 물놀이,2015-09-07 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,897,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 실내 스키장,2015-09-07 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,898,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 뚝섬수영장,2015-09-07 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,899,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 워터워즈 ,2015-09-07 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,900,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 양평 해바라기마을,2015-09-07 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,901,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 블롭점프,2015-09-07 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,902,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 부천 상동호,2015-09-07 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,903,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 상상체험 키즈월드,2015-09-07 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,904,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 청평호,2015-09-07 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,,,BGM / 식별불가 초상,
,905,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 애니멀테마파크 주렁주렁,2015-09-07 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,906,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 북촌한옥마을,2015-09-07 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,907,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 머루와인저장소,2015-09-07 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,,,BGM,
,908,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 뱅글뱅글동그라미,2015-09-07 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,909,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 지혜의 숲,2015-09-07 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,910,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 카누,2015-09-07 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,911,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 약속다방,2015-09-07 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,912,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 담양 메타세콰이어길,2015-09-07 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,913,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 1600판다 플러스,2015-09-07 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,"BGM, 예술작품(설치) 및 일반인 초상",
,914,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 워터파크,2015-09-07 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,915,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 비 내리는 돌담길,2015-09-07 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,916,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 안면도 꽃지해수욕장,2015-09-07 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,,,BGM,
,917,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 어린이 운전면허,2015-09-07 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,918,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 안산 갈대습지공원,2015-09-07 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,919,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 양평 세미원 ,2015-09-07 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,,,BGM,
,920,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 드로잉 로봇,2015-09-07 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,"BGM, 예술작품(AI) 및 일반인 초상",
,921,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 마지막 활판 인쇄소,2015-09-07 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,922,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 그린썸머,2015-09-07 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,,,BGM / 식별불가 초상,
,923,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 곤지암 화담숲,2015-09-07 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,,,BGM / 식별불가 초상,
,924,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 벽초지 수목원,2015-07-01 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,,,BGM / 식별불가 초상,
,925,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 부천 한국만화박물관,2015-07-01 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,,,BGM / 식별불가 초상,
,926,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 6.25 전사자 추모,2015-07-01 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,,,BGM,
,927,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 양평 유명산 패러글라이딩,2015-07-01 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,,,BGM / 식별불가 초상,
,928,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 코엑스 아쿠아리움,2015-07-01 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,,,BGM / 식별불가 초상,
,929,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 양평 레일바이크,2015-06-22 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,930,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 용마폭포공원,2015-06-22 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,,,BGM / 식별불가 초상,
,931,DAM,DAM > News(HD) > ARIRANG > 촬영원본,영상브릿지, 폐쇄된 용마랜드,2015-06-22 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,,,BGM,
