Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,O,O.1,O.2,O.3,O.4,O.5,Unnamed: 20,Unnamed: 21
,한국스포츠정책과학원 공공저작물 권리확인 요청 목록,,,,,,,,,,,,,,,,,,,,
,순번,사이트명,게시판 진입 과정,게시판명,게시물 제목,URL,날짜,첨부파일,기존 공공누리 유형,,개방여부,공공누리유형,,검토불가,단순/업무/비보호,제3자 권리,이미지/첨부파일,초상권,개인정보,의견,비고
,61,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,2010 Asian Conference on Sport Science,,2010-05-12 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,62,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,고객의 소리 일시 중단 안내(5/14),,2010-05-14 00:00:00,-,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보,
,63,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,2010 우수 스포츠용품 해외로드쇼 개최 지원,,2010-05-14 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,64,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,올림픽스포츠센터 매각 공고 안내,,2010-05-14 00:00:00,-,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보,
,65,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,연구보조자 모집 공고,,2010-05-18 00:00:00,-,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보,
,66,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,고객광장 서비스 일시 중단 안내,,2010-05-25 00:00:00,-,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보,
,67,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,[장소변경]2010년 3차 스포츠산업기술개발사업 기술교류회 개최 안내,,2010-06-04 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,68,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,해외스포츠단체 인턴십 공개모집,,2010-06-10 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,69,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,2010년 스포츠경영관리사 인턴지원사업 채용 희망업체 추가모집 공고,,2010-06-11 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,70,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,보조연구원 모집 공고,,2010-06-16 00:00:00,-,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보,
,71,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,2010년 스포츠경영관리사 역량교육 실시 안내,,2010-06-21 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,72,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,2010년도 스포츠경영관리사 인턴지원사업 인턴 희망자 추가모집 공고[..,,2010-06-25 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,73,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,체육지도자 훈련지도서 개발사업 공모계획 공지,,2010-06-25 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,74,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,보조연구원 모집 공고,,2010-06-28 00:00:00,-,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보,
,75,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,제6회 대한민국 스포츠산업대상 공고,,2010-06-28 00:00:00,-,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보,
,76,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,2010년도 스포츠경영관리사 인턴지원사업 인턴희망자 추가모집 연장공고,,2010-07-06 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,77,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,2010년도 체육지도자 훈련지도서 개발사업 선정 공지,,2010-07-09 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,78,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,체육지도자 훈련지도서 개발사업 재 공모계획 공지,,2010-07-09 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,79,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,외국어교육(국내연수) 모집공고[체육인재육성재단],,2010-07-19 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,80,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,체육지도자 훈련지도서(리듬체조) 개발사업 재 공모계획 공지,,2010-07-21 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,81,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,조교 채용공고,,2010-07-28 00:00:00,-,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보,
,82,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,제6회 대한민국 스포츠산업대상 연장공고[문화체육관광부],,2010-07-29 00:00:00,-,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보,
,83,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,2010년 스포츠경영관리사 역량교육 실시 안내,,2010-08-02 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,84,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,2010년 4차 스포츠산업기술개발사업 기술교류회 개최,,2010-08-04 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,85,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,스포츠(경영/코칭) 석사과정 개설ㆍ운영 신청 공고,,2010-08-16 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,86,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,2010년 스포츠시설업경영관리자 교육 하반기 과정 수강생 모집,,2010-08-09 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,87,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,고객의소리 등 일부 홈페이지서비스 일시 중지 안내(8.19 20시부터..,,2010-08-18 00:00:00,-,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보,
,88,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,보조연구원 모집공고,,2010-08-23 00:00:00,-,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보,
,89,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,학술분야지원사업 시행 계획 공고,,2010-08-27 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,90,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,실험보조요원 모집공고,,2010-09-07 00:00:00,-,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보,
,91,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,2010년 스포츠산업 해외연수과정 연수생 모집공고,,2010-09-14 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,92,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,2011년도 스포츠산업 기술개발사업 과제기획위원 공모,,2010-09-28 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,93,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,방과 후 체육활동 지도자 관련 고용 및 활동 실태조사,,2010-09-29 00:00:00,-,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보,
,94,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,보조연구원 모집 공고,,2010-10-06 00:00:00,-,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보,
,95,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,2010년 5차 스포츠산업기술개발사업 기술교류회 개최 안내,,2010-10-06 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,96,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,행사 사업보조원 모집 공고,,2010-10-06 00:00:00,-,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보,
,97,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,홈페이지 서비스 일시중지 안내,,2010-10-12 00:00:00,-,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보,
,98,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,2010년 5차 스포츠산업기술개발사업 기술교류회 관련하여 드리는 말씀,,2010-10-14 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,99,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,보조연구원 모집 공고,,2010-10-28 00:00:00,-,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보,
,100,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,홈페이지 등 서비스 일시중지 안내,,2010-11-04 00:00:00,-,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보,
,101,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,[심포지엄]초중등 학교체육 활성화 방안 후속대책을 수립하기 위한 심포..,,2010-11-06 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
