국립대전현충원 공공저작물 권리처리 대상 목록,,,,,,,,,,,,
순번,사이트명,게시판 진입 과정,게시물 제목,설명,날짜,영상,사진,문서,기존 공공누리 유형,최종 유형,계약서 유무,비고
1506,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,대전시의회 의장 권중순 현충탑 참배,,2022-01-05 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
1507,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,더불어민주당 대전시당 위원장 박영순 현충탑 참배,,2022-01-05 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
1508,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,중소벤처기업부 장관 권칠승 현충탑 참배,,2022-01-05 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
1509,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,고용노동부 차관 박화진 현충탑 참배,,2022-01-05 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
1510,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,중앙노동위원회 위원장 박수근 현충탑 참배,,2022-01-05 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
1511,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,국세청장 김대지 현충탑 참배,,2022-01-05 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
1512,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,환경부 차관 홍정기 현충탑 참배,,2022-01-05 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
1513,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,국가과학기술연구회 이사장 김복철 현충탑 참배,,2022-01-05 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
1514,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,문화재청장 김현모 현충탑 참배,,2022-01-05 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
1515,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,국방대학교 총장 정해일 현충탑 참배,,2022-01-05 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
1516,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,조달청장 김정우 현충탑 참배,,2022-01-05 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
1517,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,특허청장 김용래 현충탑 참배,,2022-01-05 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
1518,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,통계청장 류근관 현충탑 참배,,2022-01-05 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
1519,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,병무청장 정석환 현충탑 참배,,2022-01-05 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
1520,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,산림청장 최병암 현충탑 참배,,2022-01-05 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
1521,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,국민권익위원회 위원장 전현희 현충탑 참배,,2022-01-05 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
1522,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,관세청장 임재현 현충탑 참배,,2022-01-05 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
1523,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,과학기술정보통신부 차관 용홍택 현충탑 참배,,2022-01-05 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
1524,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,식품의약품안전처 처장 김강립 현충탑 참배,,2022-01-05 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
1525,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,한국 · 카자흐스탄 수교 30주년 계기 사이클리스트 자전거 순례 묘역 참배,,2022-01-13 00:00:00,0,6,0,미부착,제4유형,사진 촬영 직원의 동의서,
1526,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,설 명절 계기 직원 현충탑 참배,,2022-01-27 00:00:00,0,8,0,미부착,제4유형,사진 촬영 직원의 동의서,
1527,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,3.1절 계기 대전광역시장 허태정 등 현충탑 참배,,2022-03-01 00:00:00,0,5,0,미부착,제4유형,사진 촬영 직원의 동의서,
1528,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,대한민국 전몰군경유족회 회장 김영수 현충탑 참배,,2022-03-03 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
1529,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,제7회 서해수호의 날 계기 충남도지사 양승조 참배,,2022-03-22 00:00:00,0,5,0,미부착,제4유형,사진 촬영 직원의 동의서,
1530,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,고용노동부 차관 권기섭 현충탑 참배,,2022-05-10 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
1531,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,교육부 차관 정상윤 취임참배,,2022-05-11 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
1532,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,보건복지부 제2차관 이기일 취임참배,,2022-05-11 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
1533,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,고용노동부 장관 이정식 취임참배,,2022-05-11 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
1534,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,해양수산부 장관 조승환 취임참배,,2022-05-11 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
1535,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,환경부 장관 한화진 취임참배,,2022-05-11 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
1536,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,과학기술정보통신부 장관 이종호 취임참배,,2022-05-11 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
1537,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,국가보훈처장 황기철 현충탑 참배,,2022-05-11 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
1538,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,국민참배단 현충탑 참배,,2022-05-16 00:00:00,0,7,0,미부착,제4유형,사진 촬영 직원의 동의서,
1539,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,제32대 국가보훈처장 박민식 취임참배,,2022-05-16 00:00:00,0,6,0,미부착,제4유형,사진 촬영 직원의 동의서,
1540,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,관세청장 윤태식 취임참배,,2022-05-16 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
1541,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,병무청장 이기식 취임참배,,2022-05-16 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
1542,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,중소벤처기업부장관 이영 취임참배,,2022-05-16 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
1543,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,문화재청장 최응천 취임참배,,2022-05-16 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
1544,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,인사혁신처장 김승호 취임참배,,2022-05-18 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
1545,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,공군참모총장 박인호 이임참배,,2022-05-26 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
1546,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,국회의장 박병석 이임참배,,2022-05-27 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
1547,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,육군참모총장 남영신 대장 이임참배,,2022-05-27 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
1548,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,해군참모총장 김정수 대장 이임참배,,2022-05-27 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
1549,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,육군참모총장 박정환 대장 취임참배,,2022-05-30 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
1550,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,국가과학기술연구회 이사장 김복철 현충일 계기 참배,,2022-05-31 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
1551,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,국가보훈처장 박민식 묘역 참배 및 봉사활동,,2022-05-31 00:00:00,0,8,0,미부착,제4유형,사진 촬영 직원의 동의서,
1552,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,제67회 현충일 계기 문화재청장 최응천 현충탑 참배,,2022-06-02 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
1553,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,제67회 현충일 계기 병무청장 이기식 현충탑 참뱀,,2022-06-02 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
1554,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,제67회 현충일 계기 관세청장 윤태식 현충탑 참배,,2022-06-02 00:00:00,0,5,0,미부착,제4유형,사진 촬영 직원의 동의서,
1555,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,제67회 현충일 계기 특허청장 이인실 현충탑 참뱀,,2022-06-02 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
1556,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,제67회 현충일 계기 대전고등검찰청 검사장 여환섭 현충탑 참배,,2022-06-02 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
1557,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,제67회 현충일 계기 대전광역시교육청 교육감 설동호 현충탑 참배,,2022-06-03 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
1558,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,제67회 현충일 계기 국방과학연구소장 박종승 현충탑 참배,,2022-06-03 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
1559,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,제67회 현충일 계기 조달청장 이종욱 현충탑 참배,,2022-06-03 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
1560,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,제67회 현충일 계기 대전지방교정청장 정병현 현충탑 참배,,2022-06-03 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
1561,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,제67회 현충일 계기 한국철도공사 사장 나희승 현충탑 참배,,2022-06-03 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
1562,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,제67회 현충일 계기 행정중심복합도시건설청장 이상래 현충탑 참배,,2022-06-03 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
1563,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,제67회 현충일 계기 통계청장 현충탑 참배,,2022-06-03 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
1564,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,제67회 현충일 계기 한국원자력환경공단 이사장 차성수 현충탑 참배,,2022-06-03 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
1565,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,제67회 현충일 계기 중소벤처기업부 차관 조주현 현충탑 참배,,2022-06-07 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
1566,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,국민권익위원회 위원장 전현희 현충탑 참배,,2022-06-09 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
1567,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,환경부 차관 유제철 현충탑 참배,,2022-06-10 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
1568,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,한국수자원공사 사장 박재현 현충탑 참배,,2022-06-13 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
1569,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,산림청장 남성현 현충탑 참배,,2022-06-13 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
1570,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,우정사업본부장 손승현 현충탑 참배,,2022-06-13 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
1571,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,고용부장관 이정식 현충탑 참배,,2022-06-20 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
1572,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,기상청장 유희동 취임참배,,2022-06-23 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
1573,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,군수사령관 엄용진 현충탑 참배,,2022-06-24 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
1574,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,6.25전쟁 72주기 공군참모차장 윤병호 현충탑 참배,,2022-06-25 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
1575,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,6.25전쟁 72주기 해군참모차장 김명수 현충탑 참배,,2022-06-25 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
