한국교육개발원 권리처리 목록,,,,,,,,,,,,
순번,사이트명,카테고리,자료명,저자,발행년,영상,사진,문서,기존 공공누리 유형,최종 공공누리 유형,계약서 유무,비고
591,사이버교과서박물관,도서별,普通學校 修身書 卷一,朝鮮總督府 編纂,,0,0,1,미부착,제1유형,저작권 만료,
592,사이버교과서박물관,도서별,初等 國語讀本 卷五,朝鮮總督府 著,,0,0,1,미부착,제1유형,저작권 만료,
593,사이버교과서박물관,도서별,初等 國史 第六學年,朝鮮總督府 著,,0,0,1,미부착,제1유형,저작권 만료,
594,사이버교과서박물관,도서별,初等 國史附圖 卷二,朝鮮總督府 著,,0,0,1,미부착,제1유형,저작권 만료,
595,사이버교과서박물관,도서별,中等 公民 上,朝鮮總督府 著,,0,0,1,미부착,제1유형,저작권 만료,
596,사이버교과서박물관,도서별,普通學校 朝鮮語及漢文讀本 卷三,朝鮮總督府 編纂,,0,0,1,미부착,제1유형,저작권 만료,
597,사이버교과서박물관,도서별,職業科敎科書 卷二,朝鮮總督府 著,,0,0,1,미부착,제1유형,저작권 만료,
598,사이버교과서박물관,도서별,算術 第四學年下 : 初等 敎師用,朝鮮總督府 著,,0,0,1,미부착,제1유형,저작권 만료,
599,사이버교과서박물관,저작자별,仁義,漢文 3: 중학교,,0,0,1,미부착,제1유형,저작권 만료,
600,사이버교과서박물관,저작자별,夜坐有感,漢文 3: 중학교,,0,0,1,미부착,제1유형,저작권 만료,
601,사이버교과서박물관,저작자별,몽유도원도,중학교 미술 3,,0,0,1,미부착,제1유형,저작권 만료,
602,사이버교과서박물관,저작자별,적벽도,중학교 미술 2 ,,0,0,1,미부착,제1유형,저작권 만료,
603,사이버교과서박물관,저작자별,맹호도,중학교 미술 2 ,,0,0,1,미부착,제1유형,저작권 만료,
604,사이버교과서박물관,저작자별,忠節,漢文 3: 중학교,,0,0,1,미부착,제1유형,저작권 만료,
605,사이버교과서박물관,저작자별,秋夜雨中,漢文 3: 중학교,,0,0,1,미부착,제1유형,저작권 만료,
606,사이버교과서박물관,저작자별,여름은 오다,음악: 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
607,사이버교과서박물관,저작자별,여름은 오다,음악 : 고등학교 교사용 지도서,,0,0,1,미부착,제1유형,저작권 만료,
608,사이버교과서박물관,저작자별,여름은 오다,음악,,0,0,1,미부착,제1유형,저작권 만료,
609,사이버교과서박물관,저작자별,퍼스에게 보낸 편지,도덕 5-1: 국민학교 교사용지도서,,0,0,1,미부착,제1유형,저작권 만료,
610,사이버교과서박물관,저작자별,꿈,중학 음악교본,,0,0,1,미부착,제1유형,저작권 만료,
611,사이버교과서박물관,저작자별,폴로네이즈 Op.40 No 1,표준 음악Ⅰ,,0,0,1,미부착,제1유형,저작권 만료,
612,사이버교과서박물관,저작자별,마주르카 Op.7 No1,표준 음악Ⅰ,,0,0,1,미부착,제1유형,저작권 만료,
613,사이버교과서박물관,저작자별,부랙죠,중학 음악교본,,0,0,1,미부착,제1유형,저작권 만료,
614,사이버교과서박물관,저작자별,블랙 쪼오,중학 음악,,0,0,1,미부착,제1유형,저작권 만료,
615,사이버교과서박물관,저작자별,마음의 고향,중학 음악,,0,0,1,미부착,제1유형,저작권 만료,
616,사이버교과서박물관,저작자별,컨터기 옛집,중학 음악,,0,0,1,미부착,제1유형,저작권 만료,
617,사이버교과서박물관,저작자별,꿈길에서,고등 음악 1,,0,0,1,미부착,제1유형,저작권 만료,
618,사이버교과서박물관,저작자별,Old Black Joe,남녀 중학교 용 새 음악 교본 1,,0,0,1,미부착,제1유형,저작권 만료,
619,사이버교과서박물관,저작자별,오! 스산나,남녀 중학교 용 새 음악 교본 1,,0,0,1,미부착,제1유형,저작권 만료,
620,사이버교과서박물관,저작자별,스와니강의 노래,남녀 중학교 용 새 음악 교본 1,,0,0,1,미부착,제1유형,저작권 만료,
621,사이버교과서박물관,저작자별,개선의 노래,중등 노래교본 初級用,,0,0,1,미부착,제1유형,저작권 만료,
622,사이버교과서박물관,저작자별,오! 내 기쁨,고등 음악 1,,0,0,1,미부착,제1유형,저작권 만료,
623,사이버교과서박물관,저작자별,노래에 살고 사랑에 살고(Vissi darte vissi damore),음악 : 고등학교 교사용 지도서,,0,0,1,미부착,제1유형,저작권 만료,
624,사이버교과서박물관,저작자별,종달새,고등 음악 1,,0,0,1,미부착,제1유형,저작권 만료,
625,사이버교과서박물관,저작자별,히브리 노예들의 합창 &lt|오페라 나부코에서&gt|,음악 : 고등학교 교사용 지도서,,0,0,1,미부착,제1유형,저작권 만료,
626,사이버교과서박물관,저작자별,개선,남녀 중학교 용 새 음악 교본 1,,0,0,1,미부착,제1유형,저작권 만료,
627,사이버교과서박물관,저작자별,메시아 중 우리를 위해 나셨다,음악 : 고등학교 교사용 지도서,,0,0,1,미부착,제1유형,저작권 만료,
628,사이버교과서박물관,저작자별,메시아 중 주의 영광,음악 : 고등학교 교사용 지도서,,0,0,1,미부착,제1유형,저작권 만료,
629,사이버교과서박물관,저작자별,영광,남녀 중학교 용 새 음악 교본 1,,0,0,1,미부착,제1유형,저작권 만료,
630,사이버교과서박물관,저작자별,발끝으로 움직이기 ,동작활동,,0,0,1,미부착,제1유형,저작권 만료,
631,사이버교과서박물관,저작자별,Die Lorelei,Deutshe Sprache Band II: 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
632,사이버교과서박물관,저작자별,Die Lorelei,Deutshe Sprache Band I: 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
633,사이버교과서박물관,저작자별,Im wunderschonen Monat Mai,Deutshe Sprache B: 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
634,사이버교과서박물관,저작자별,Du bist Wie eine blume,Deutshe Sprache Band B: 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
635,사이버교과서박물관,저작자별,Die Lorelei,Deutshe Sprache B: 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
636,사이버교과서박물관,저작자별,Die Lorelei,Deutshe Sprache B,,0,0,1,미부착,제1유형,저작권 만료,
637,사이버교과서박물관,저작자별,Im Nebel,Deutsche Sprache Ⅱ: 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
638,사이버교과서박물관,저작자별,Im Nebel,Deutsche Sprache Ⅱ: 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
639,사이버교과서박물관,저작자별,Im Nebel,DEUTSCHE SPRACHE: 고등학교 교사용지도서,,0,0,1,미부착,제1유형,저작권 만료,
640,사이버교과서박물관,저작자별,Im Nebel,DEUTSCHE SPRACHE: Handbuch fur den Lehrer: 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
641,사이버교과서박물관,저작자별,WeiBe Wolken,Deutshe Sprache Band II: 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
642,사이버교과서박물관,저작자별,Im Nebel,Deutshe Sprache Band II: 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
643,사이버교과서박물관,저작자별,白百合,中等 音樂敎本 第1卷,,0,0,1,미부착,제1유형,저작권 만료,
644,사이버교과서박물관,저작자별,白百合,中學 音樂敎本 ,,0,0,1,미부착,제1유형,저작권 만료,
645,사이버교과서박물관,저작자별,자장노래,중등 노래교본 初級用,,0,0,1,미부착,제1유형,저작권 만료,
646,사이버교과서박물관,저작자별,군인행진곡,중등 노래교본 初級用,,0,0,1,미부착,제1유형,저작권 만료,
647,사이버교과서박물관,저작자별,미뉴에트,음악1: 중학교 교사용지도서,,0,0,1,미부착,제1유형,저작권 만료,
648,사이버교과서박물관,저작자별,아름답고 푸른 도나우강,표준 음악Ⅰ,,0,0,1,미부착,제1유형,저작권 만료,
649,사이버교과서박물관,저작자별,독서론,문학 (상): 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
650,사이버교과서박물관,저작자별,독서론,문학 (상): 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
651,사이버교과서박물관,저작자별,안넨 폴카,음악 2 : 중학교 교사용 지도서,,0,0,1,미부착,제1유형,저작권 만료,
652,사이버교과서박물관,저작자별,안넨 폴카,음악 2,,0,0,1,미부착,제1유형,저작권 만료,
653,사이버교과서박물관,저작자별,안넨 폴카,음악 1,,0,0,1,미부착,제1유형,저작권 만료,
654,사이버교과서박물관,저작자별,Polonaise,음악 : 고등학교 교사용 지도서,,0,0,1,미부착,제1유형,저작권 만료,
655,사이버교과서박물관,저작자별,Praludium,음악 : 고등학교 교사용 지도서,,0,0,1,미부착,제1유형,저작권 만료,
656,사이버교과서박물관,저작자별,Wanderers Nachtlied,DEUTSCHE SPRACHE: Handbuch fur den Lehrer: 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
657,사이버교과서박물관,저작자별,Gefunden,DEUTSCHE SPRACHE: Handbuch fur den Lehrer: 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
658,사이버교과서박물관,저작자별,Wanderers Nachtlied,Deutshe Sprache Band II: 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
659,사이버교과서박물관,저작자별,GEFUNDEN,Deutshe Sprache B: 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
660,사이버교과서박물관,저작자별,What Shall It Profit a Man?,MIDDLE SCHOOL ENGLISH 3: 중학교,,0,0,1,미부착,제1유형,저작권 만료,
661,사이버교과서박물관,저작자별,Three Questions,"HIGH SCHOOL ENGLISH II, A: TEACHERS GUIDE: 고등학교",,0,0,1,미부착,제1유형,저작권 만료,
662,사이버교과서박물관,저작자별,What Do We Need for Life?,ENGLISH READINGS: HIGH SCHOOL ,,0,0,1,미부착,제1유형,저작권 만료,
663,사이버교과서박물관,저작자별,The Mona Lisa,High School EnglishⅠ: 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
664,사이버교과서박물관,저작자별,The Last Supper,High School EnglishⅠ: 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
665,사이버교과서박물관,저작자별,"Guten Abend, gute Nacht!",DEUTSCHE SPRACHE: Handbuch fur den Lehrer: 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
666,사이버교과서박물관,저작자별,Das Wandern,독일어 회화 I: 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
667,사이버교과서박물관,저작자별,오오종달새,중학 음악교본,,0,0,1,미부착,제1유형,저작권 만료,
668,사이버교과서박물관,저작자별,봄의 들판,고등 음악 1,,0,0,1,미부착,제1유형,저작권 만료,
669,사이버교과서박물관,저작자별,교향곡 제40번 G단조,고등 음악 ,,0,0,1,미부착,제1유형,저작권 만료,
670,사이버교과서박물관,저작자별,가극「돈ㆍ죠반니」,고등 음악 ,,0,0,1,미부착,제1유형,저작권 만료,
671,사이버교과서박물관,저작자별,Alphabet,고등 음악 1,,0,0,1,미부착,제1유형,저작권 만료,
672,사이버교과서박물관,저작자별,Twinkle Twinkle little star,남녀 중학교 용 새 음악 교본 1,,0,0,1,미부착,제1유형,저작권 만료,
673,사이버교과서박물관,저작자별,모찰트의 자장가,中學 音樂敎本 ,,0,0,1,미부착,제1유형,저작권 만료,
674,사이버교과서박물관,저작자별,DAS ROSEN-INNERE,Deutshe Sprache Band II: 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
675,사이버교과서박물관,저작자별,Herbsttag,DEUTSCHE SPRACHE: 고등학교 교사용지도서,,0,0,1,미부착,제1유형,저작권 만료,
676,사이버교과서박물관,저작자별,Herbst,DEUTSCHE SPRACHE: Handbuch fur den Lehrer: 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
677,사이버교과서박물관,저작자별,Herbst,Deutsche Sprache A: 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
678,사이버교과서박물관,저작자별,Herbst,Deutshe Sprache Band I: 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
679,사이버교과서박물관,저작자별,여름,중학 음악교본,,0,0,1,미부착,제1유형,저작권 만료,
680,사이버교과서박물관,저작자별,VolGA Boat-Song,高等女學校 音樂敎科書 3,,0,0,1,미부착,제1유형,저작권 만료,
681,사이버교과서박물관,저작자별,젊은 시인에의 편지,고등 문예독본,,0,0,1,미부착,제1유형,저작권 만료,
682,사이버교과서박물관,저작자별,금발의 제니,음악 1,,0,0,1,미부착,제1유형,저작권 만료,
683,사이버교과서박물관,저작자별,올드 덕 추레이,음악 3: 중학교 교사용 지도서,,0,0,1,미부착,제1유형,저작권 만료,
684,사이버교과서박물관,저작자별,기러기,중등 노래교본 初級用,,0,0,1,미부착,제1유형,저작권 만료,
685,사이버교과서박물관,저작자별,음악에,고등 음악 1,,0,0,1,미부착,제1유형,저작권 만료,
686,사이버교과서박물관,저작자별,자장가,중등 노래교본 初級用,,0,0,1,미부착,제1유형,저작권 만료,
687,사이버교과서박물관,저작자별,월계꽃,중등 노래교본 初級用,,0,0,1,미부착,제1유형,저작권 만료,
688,사이버교과서박물관,저작자별,호핑,동작활동,,0,0,1,미부착,제1유형,저작권 만료,
689,사이버교과서박물관,저작자별,菩提樹,音樂敎材 ,,0,0,1,미부착,제1유형,저작권 만료,
690,사이버교과서박물관,저작자별,THE HUNTESMEN,중학 음악교본,,0,0,1,미부착,제1유형,저작권 만료,
691,사이버교과서박물관,저작자별,노래소리,중학 음악교본,,0,0,1,미부착,제1유형,저작권 만료,
692,사이버교과서박물관,저작자별,즐거운 농부,중등 노래교본 初級用,,0,0,1,미부착,제1유형,저작권 만료,
693,사이버교과서박물관,저작자별,즐거운 농부,중학 음악교본,,0,0,1,미부착,제1유형,저작권 만료,
694,사이버교과서박물관,저작자별,The bell is ringing,중등 노래교본 初級用,,0,0,1,미부착,제1유형,저작권 만료,
695,사이버교과서박물관,저작자별,Der Lindenbaum,Deutshe Sprache Band II: 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
696,사이버교과서박물관,저작자별,Der Lindenbaum,Deutshe Sprache Band B: 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
697,사이버교과서박물관,저작자별,Der Lindenbaum,Deutsche Sprache Ⅱ: 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
698,사이버교과서박물관,저작자별,Der Lindenbaum,Deutsche Sprache Ⅱ: 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
699,사이버교과서박물관,저작자별,Der Lindenbaum,DEUTSCHE SPRACHE: Handbuch fur den Lehrer: 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
700,사이버교과서박물관,저작자별,"Saison des semailles, le soir",프랑스 문화 I: 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
