순번,대분류,중분류,기관명,사이트명,카테고리,이름,설명,등록일,수량,기존 공공누리 유형,최종 공공누리 유형,계약서 유무,비고,저작물명,,유형,디지털형태,설명,주제어,언어,제작일,,계약서,저작권자,,공동저작자,저작인접권자,공개유형,저작물성,비보호저작물,업무상저작물,상업적이용허락,저작재산권,,,,,,,공동저작자동의,유효기간,,초상권
5956,이미지,기록,대한민국역사박물관,근현대사아카이브,3차 이승만연구원 소장자료,이승만 대통령 내외 국전 관람,2014이승만3차_2377.jpg,1957,1,비표출,제4유형,유,,이승만 대통령 내외 국전 관람,,사진,이미지,,역사,한국어,1957,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2027,,
5957,이미지,기록,대한민국역사박물관,근현대사아카이브,3차 이승만연구원 소장자료,제6회 국전 동양화 부문 남궁훈 작품,2014이승만3차_2378.jpg,1957,1,비표출,제4유형,유,,제6회 국전 동양화 부문 남궁훈 작품,,사진,이미지,,역사,한국어,1957,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2027,,
5958,이미지,기록,대한민국역사박물관,근현대사아카이브,3차 이승만연구원 소장자료,제6회 국전 동양화 부문 이판석 작품,2014이승만3차_2379.jpg,1957,1,비표출,제4유형,유,,제6회 국전 동양화 부문 이판석 작품,,사진,이미지,,역사,한국어,1957,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2027,,
5959,이미지,기록,대한민국역사박물관,근현대사아카이브,3차 이승만연구원 소장자료,제6회 국전 동양화 부문 김종은 작품,2014이승만3차_2380.jpg,1957,1,비표출,제4유형,유,,제6회 국전 동양화 부문 김종은 작품,,사진,이미지,,역사,한국어,1957,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2027,,
5960,이미지,기록,대한민국역사박물관,근현대사아카이브,3차 이승만연구원 소장자료,제6회 국전 동양화 부문 정병숙 작품,2014이승만3차_2381.jpg,1957,1,비표출,제4유형,유,,제6회 국전 동양화 부문 정병숙 작품,,사진,이미지,,역사,한국어,1957,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2027,,
5961,이미지,기록,대한민국역사박물관,근현대사아카이브,3차 이승만연구원 소장자료,제6회 국전 동양화 부문 조방원 작품,2014이승만3차_2382.jpg,1957,1,비표출,제4유형,유,,제6회 국전 동양화 부문 조방원 작품,,사진,이미지,,역사,한국어,1957,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2027,,
5962,이미지,기록,대한민국역사박물관,근현대사아카이브,3차 이승만연구원 소장자료,제6회 국전 동양화 부문 유영하 작품,2014이승만3차_2383.jpg,1957,1,비표출,제4유형,유,,제6회 국전 동양화 부문 유영하 작품,,사진,이미지,,역사,한국어,1957,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2027,,
5963,이미지,기록,대한민국역사박물관,근현대사아카이브,3차 이승만연구원 소장자료,제6회 국전 동양화 부문 작품,2014이승만3차_2384.jpg,1957,1,비표출,제4유형,유,,제6회 국전 동양화 부문 작품,,사진,이미지,,역사,한국어,1957,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2027,,
5964,이미지,기록,대한민국역사박물관,근현대사아카이브,3차 이승만연구원 소장자료,제6회 국전 동양화 부문 정영조 작품,2014이승만3차_2385.jpg,1957,1,비표출,제4유형,유,,제6회 국전 동양화 부문 정영조 작품,,사진,이미지,,역사,한국어,1957,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2027,,
5965,이미지,기록,대한민국역사박물관,근현대사아카이브,3차 이승만연구원 소장자료,제6회 국전 동양화 부문 정완섭 작품,2014이승만3차_2386.jpg,1957,1,비표출,제4유형,유,,제6회 국전 동양화 부문 정완섭 작품,,사진,이미지,,역사,한국어,1957,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2027,,
5966,이미지,기록,대한민국역사박물관,근현대사아카이브,3차 이승만연구원 소장자료,제6회 국전 동양화 부문 유효식 작품,2014이승만3차_2387.jpg,1957,1,비표출,제4유형,유,,제6회 국전 동양화 부문 유효식 작품,,사진,이미지,,역사,한국어,1957,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2027,,
5967,이미지,기록,대한민국역사박물관,근현대사아카이브,3차 이승만연구원 소장자료,제6회 국전 동양화 부문 조남수의 작품,2014이승만3차_2388.jpg,1957,1,비표출,제4유형,유,,제6회 국전 동양화 부문 조남수의 작품,,사진,이미지,,역사,한국어,1957,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2027,,
5968,이미지,기록,대한민국역사박물관,근현대사아카이브,3차 이승만연구원 소장자료,제6회 국전 동양화 부문 민경갑의 작품,2014이승만3차_2389.jpg,1957,1,비표출,제4유형,유,,제6회 국전 동양화 부문 민경갑의 작품,,사진,이미지,,역사,한국어,1957,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2027,,
5969,이미지,기록,대한민국역사박물관,근현대사아카이브,3차 이승만연구원 소장자료,제6회 국전 동양화 부문 윤영의 작품,2014이승만3차_2390.jpg,1957,1,비표출,제4유형,유,,제6회 국전 동양화 부문 윤영의 작품,,사진,이미지,,역사,한국어,1957,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2027,,
5970,이미지,기록,대한민국역사박물관,근현대사아카이브,3차 이승만연구원 소장자료,제6회 국전 동양화 부문 조방원의 작품,2014이승만3차_2391.jpg,1957,1,비표출,제4유형,유,,제6회 국전 동양화 부문 조방원의 작품,,사진,이미지,,역사,한국어,1957,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2027,,
5971,이미지,기록,대한민국역사박물관,근현대사아카이브,3차 이승만연구원 소장자료,제6회 국전 동양화 부문 양정자의 작품,2014이승만3차_2392.jpg,1957,1,비표출,제4유형,유,,제6회 국전 동양화 부문 양정자의 작품,,사진,이미지,,역사,한국어,1957,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2027,,
5972,이미지,기록,대한민국역사박물관,근현대사아카이브,3차 이승만연구원 소장자료,제6회 국전 동양화 부문 이형섭의 작품,2014이승만3차_2393.jpg,1957,1,비표출,제4유형,유,,제6회 국전 동양화 부문 이형섭의 작품,,사진,이미지,,역사,한국어,1957,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2027,,
5973,이미지,기록,대한민국역사박물관,근현대사아카이브,3차 이승만연구원 소장자료,제6회 국전 동양화 부문 허규의 작품,2014이승만3차_2394.jpg,1957,1,비표출,제4유형,유,,제6회 국전 동양화 부문 허규의 작품,,사진,이미지,,역사,한국어,1957,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2027,,
5974,이미지,기록,대한민국역사박물관,근현대사아카이브,3차 이승만연구원 소장자료,제6회 국전 동양화 부문 나부영의 작품,2014이승만3차_2395.jpg,1957,1,비표출,제4유형,유,,제6회 국전 동양화 부문 나부영의 작품,,사진,이미지,,역사,한국어,1957,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2027,,
5975,이미지,기록,대한민국역사박물관,근현대사아카이브,3차 이승만연구원 소장자료,제6회 국전 동양화 부문 박내현의 작품,2014이승만3차_2396.jpg,1957,1,비표출,제4유형,유,,제6회 국전 동양화 부문 박내현의 작품,,사진,이미지,,역사,한국어,1957,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2027,,
5976,이미지,기록,대한민국역사박물관,근현대사아카이브,3차 이승만연구원 소장자료,제6회 국전 동양화 부문 박내현의 작품,2014이승만3차_2397.jpg,1957,1,비표출,제4유형,유,,제6회 국전 동양화 부문 박내현의 작품,,사진,이미지,,역사,한국어,1957,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2027,,
5977,이미지,기록,대한민국역사박물관,근현대사아카이브,3차 이승만연구원 소장자료,제6회 국전 동양화 부문 신영복의 작품,2014이승만3차_2398.jpg,1957,1,비표출,제4유형,유,,제6회 국전 동양화 부문 신영복의 작품,,사진,이미지,,역사,한국어,1957,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2027,,
5978,이미지,기록,대한민국역사박물관,근현대사아카이브,3차 이승만연구원 소장자료,제6회 국전 동양화 부문 고희동의 작품,2014이승만3차_2399.jpg,1957,1,비표출,제4유형,유,,제6회 국전 동양화 부문 고희동의 작품,,사진,이미지,,역사,한국어,1957,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2027,,
5979,이미지,기록,대한민국역사박물관,근현대사아카이브,3차 이승만연구원 소장자료,제6회 국전 동양화 부문 김정희의 작품,2014이승만3차_2400.jpg,1957,1,비표출,제4유형,유,,제6회 국전 동양화 부문 김정희의 작품,,사진,이미지,,역사,한국어,1957,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2027,,
5980,이미지,기록,대한민국역사박물관,근현대사아카이브,3차 이승만연구원 소장자료,제6회 국전 동양화 부문 최영숙의 작품,2014이승만3차_2401.jpg,1957,1,비표출,제4유형,유,,제6회 국전 동양화 부문 최영숙의 작품,,사진,이미지,,역사,한국어,1957,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2027,,
5981,이미지,기록,대한민국역사박물관,근현대사아카이브,3차 이승만연구원 소장자료,제6회 국전 동양화 부문 김정현의 작품,2014이승만3차_2402.jpg,1957,1,비표출,제4유형,유,,제6회 국전 동양화 부문 김정현의 작품,,사진,이미지,,역사,한국어,1957,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2027,,
5982,이미지,기록,대한민국역사박물관,근현대사아카이브,3차 이승만연구원 소장자료,제6회 국전 동양화 부문 문흥록의 작품,2014이승만3차_2403.jpg,1957,1,비표출,제4유형,유,,제6회 국전 동양화 부문 문흥록의 작품,,사진,이미지,,역사,한국어,1957,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2027,,
5983,이미지,기록,대한민국역사박물관,근현대사아카이브,3차 이승만연구원 소장자료,제6회 국전 동양화 부문 손명예의 작품,2014이승만3차_2404.jpg,1957,1,비표출,제4유형,유,,제6회 국전 동양화 부문 손명예의 작품,,사진,이미지,,역사,한국어,1957,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2027,,
5984,이미지,기록,대한민국역사박물관,근현대사아카이브,3차 이승만연구원 소장자료,제6회 국전 동양화 부문 박익준의 작품,2014이승만3차_2405.jpg,1957,1,비표출,제4유형,유,,제6회 국전 동양화 부문 박익준의 작품,,사진,이미지,,역사,한국어,1957,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2027,,
5985,이미지,기록,대한민국역사박물관,근현대사아카이브,3차 이승만연구원 소장자료,제6회 국전 동양화 부문 허건의 작품,2014이승만3차_2406.jpg,1957,1,비표출,제4유형,유,,제6회 국전 동양화 부문 허건의 작품,,사진,이미지,,역사,한국어,1957,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2027,,
5986,이미지,기록,대한민국역사박물관,근현대사아카이브,3차 이승만연구원 소장자료,제6회 국전 동양화 부문 이순영의 작품,2014이승만3차_2407.jpg,1957,1,비표출,제4유형,유,,제6회 국전 동양화 부문 이순영의 작품,,사진,이미지,,역사,한국어,1957,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2027,,
