순번,대분류,중분류,기관명,사이트명,카테고리,이름,설명,등록일,수량,기존 공공누리 유형,최종 공공누리 유형,계약서 유무,비고,저작물명,,유형,디지털형태,설명,주제어,언어,제작일,,계약서,저작권자,,공동저작자,저작인접권자,공개유형,저작물성,비보호저작물,업무상저작물,상업적이용허락,저작재산권,,,,,,,공동저작자동의,유효기간,,초상권
285,이미지,문화유산,국가유산청,국가유산청,"문화재대관 (목조, 보물편)",환성사 대웅전,"환성사 대웅전_10
소재지 : 경상북도 경산군 하양읍 사기리 150
소유자 : 환성사
규모양식 :  정면 5칸, 측면 4칸, 다포계 팔작지붕
시대 : 조선시대(17세기)",미확인,1,미부착,제4유형,유,,환성사 대웅전,,사진,이미지,,문화유산,한국어,미확인,,저작물이용허락동의서,안장헌,,,국가유산청,제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,,,,
286,이미지,문화유산,국가유산청,국가유산청,"문화재대관 (목조, 보물편)",환성사 대웅전,"환성사 대웅전 내부 불단
소재지 : 경상북도 경산군 하양읍 사기리 150
소유자 : 환성사
규모양식 :  정면 5칸, 측면 4칸, 다포계 팔작지붕
시대 : 조선시대(17세기)",미확인,1,미부착,제4유형,유,,환성사 대웅전,,사진,이미지,,문화유산,한국어,미확인,,저작물이용허락동의서,안장헌,,,국가유산청,제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,,,,
287,이미지,문화유산,국가유산청,국가유산청,"문화재대관 (목조, 보물편)",환성사 대웅전,"환성사 대웅전 내부 천장 가구
소재지 : 경상북도 경산군 하양읍 사기리 150
소유자 : 환성사
규모양식 :  정면 5칸, 측면 4칸, 다포계 팔작지붕
시대 : 조선시대(17세기)",미확인,1,미부착,제4유형,유,,환성사 대웅전,,사진,이미지,,문화유산,한국어,미확인,,저작물이용허락동의서,안장헌,,,국가유산청,제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,,,,
288,이미지,문화유산,국가유산청,국가유산청,"문화재대관 (목조, 보물편)",전주객사,"전주객사 본전 편액(풍패지관)
소재지 : 전라북도 전주시 완산구 중앙동 3가 1
소유자 : 국유
규모양식 :  본전(정면 3칸, 측면 4칸), 동익사(정면 3칸, 측면 3칸), 서익사(정면 5칸, 측면 3칸), 단층 맞배+팔작지붕
시대 : 조선시대",2001,1,미부착,제4유형,유,,전주객사,,사진,이미지,,문화유산,한국어,2001,,저작물이용허락동의서,안장헌,,,국가유산청,제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,,,,
289,이미지,문화유산,국가유산청,국가유산청,"문화재대관 (목조, 보물편)",전주객사,"전주객사_01
소재지 : 전라북도 전주시 완산구 중앙동 3가 1
소유자 : 국유
규모양식 :  본전(정면 3칸, 측면 4칸), 동익사(정면 3칸, 측면 3칸), 서익사(정면 5칸, 측면 3칸), 단층 맞배+팔작지붕
시대 : 조선시대",2001,1,미부착,제4유형,유,,전주객사,,사진,이미지,,문화유산,한국어,2001,,저작물이용허락동의서,안장헌,,,국가유산청,제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,,,,
290,이미지,문화유산,국가유산청,국가유산청,"문화재대관 (목조, 보물편)",전주객사,"전주객사_02
소재지 : 전라북도 전주시 완산구 중앙동 3가 1
소유자 : 국유
규모양식 :  본전(정면 3칸, 측면 4칸), 동익사(정면 3칸, 측면 3칸), 서익사(정면 5칸, 측면 3칸), 단층 맞배+팔작지붕
시대 : 조선시대",2001,1,미부착,제4유형,유,,전주객사,,사진,이미지,,문화유산,한국어,2001,,저작물이용허락동의서,안장헌,,,국가유산청,제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,,,,
291,이미지,문화유산,국가유산청,국가유산청,"문화재대관 (목조, 보물편)",전주객사,"전주객사 서익사_03
소재지 : 전라북도 전주시 완산구 중앙동 3가 1
소유자 : 국유
규모양식 :  본전(정면 3칸, 측면 4칸), 동익사(정면 3칸, 측면 3칸), 서익사(정면 5칸, 측면 3칸), 단층 맞배+팔작지붕
시대 : 조선시대",2001,1,미부착,제4유형,유,,전주객사,,사진,이미지,,문화유산,한국어,2001,,저작물이용허락동의서,안장헌,,,국가유산청,제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,,,,
292,이미지,문화유산,국가유산청,국가유산청,"문화재대관 (목조, 보물편)",전주객사,"전주객사 서익사_04
소재지 : 전라북도 전주시 완산구 중앙동 3가 1
소유자 : 국유
규모양식 :  본전(정면 3칸, 측면 4칸), 동익사(정면 3칸, 측면 3칸), 서익사(정면 5칸, 측면 3칸), 단층 맞배+팔작지붕
시대 : 조선시대",2001,1,미부착,제4유형,유,,전주객사,,사진,이미지,,문화유산,한국어,2001,,저작물이용허락동의서,안장헌,,,국가유산청,제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,,,,
293,이미지,문화유산,국가유산청,국가유산청,"문화재대관 (목조, 보물편)",전주객사,"전주객사 본전 퇴칸
소재지 : 전라북도 전주시 완산구 중앙동 3가 1
소유자 : 국유
규모양식 :  본전(정면 3칸, 측면 4칸), 동익사(정면 3칸, 측면 3칸), 서익사(정면 5칸, 측면 3칸), 단층 맞배+팔작지붕
시대 : 조선시대",미확인,1,미부착,제4유형,유,,전주객사,,사진,이미지,,문화유산,한국어,미확인,,저작물이용허락동의서,안장헌,,,국가유산청,제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,,,,
294,이미지,문화유산,국가유산청,국가유산청,"문화재대관 (목조, 보물편)",위봉사 보광명전,"위봉사 보광명전_00
소재지 : 전라북도 완주군 소양면 대흥리 산21
소유자 : 위봉사
규모양식 :  정면 3칸, 측면 3칸, 단층 다포계 팔작지붕
시대 : 조선시대",2001,1,미부착,제4유형,유,,위봉사 보광명전,,사진,이미지,,문화유산,한국어,2001,,저작물이용허락동의서,안장헌,,,국가유산청,제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,,,,
295,이미지,문화유산,국가유산청,국가유산청,"문화재대관 (목조, 보물편)",위봉사 보광명전,"위봉사 보광명전_01
소재지 : 전라북도 완주군 소양면 대흥리 산21
소유자 : 위봉사
규모양식 :  정면 3칸, 측면 3칸, 단층 다포계 팔작지붕
시대 : 조선시대",2001,1,미부착,제4유형,유,,위봉사 보광명전,,사진,이미지,,문화유산,한국어,2001,,저작물이용허락동의서,안장헌,,,국가유산청,제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,,,,
296,이미지,문화유산,국가유산청,국가유산청,"문화재대관 (목조, 보물편)",위봉사 보광명전,"위봉사 보광명전 내부 닫집
소재지 : 전라북도 완주군 소양면 대흥리 산21
소유자 : 위봉사
규모양식 :  정면 3칸, 측면 3칸, 단층 다포계 팔작지붕
시대 : 조선시대",2001,1,미부착,제4유형,유,,위봉사 보광명전,,사진,이미지,,문화유산,한국어,2001,,저작물이용허락동의서,안장헌,,,국가유산청,제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,,,,
297,이미지,문화유산,국가유산청,국가유산청,"문화재대관 (목조, 보물편)",위봉사 보광명전,"위봉사 보광명전_04
소재지 : 전라북도 완주군 소양면 대흥리 산21
소유자 : 위봉사
규모양식 :  정면 3칸, 측면 3칸, 단층 다포계 팔작지붕
시대 : 조선시대",2001,1,미부착,제4유형,유,,위봉사 보광명전,,사진,이미지,,문화유산,한국어,2001,,저작물이용허락동의서,안장헌,,,국가유산청,제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,,,,
298,이미지,문화유산,국가유산청,국가유산청,"문화재대관 (목조, 보물편)",위봉사 보광명전,"위봉사 보광명전 서측면
소재지 : 전라북도 완주군 소양면 대흥리 산21
소유자 : 위봉사
규모양식 :  정면 3칸, 측면 3칸, 단층 다포계 팔작지붕
시대 : 조선시대",2001,1,미부착,제4유형,유,,위봉사 보광명전,,사진,이미지,,문화유산,한국어,2001,,저작물이용허락동의서,안장헌,,,국가유산청,제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,,,,
299,이미지,문화유산,국가유산청,국가유산청,"문화재대관 (목조, 보물편)",위봉사 보광명전,"위봉사 보광명전 편액 및 처마
소재지 : 전라북도 완주군 소양면 대흥리 산21
소유자 : 위봉사
규모양식 :  정면 3칸, 측면 3칸, 단층 다포계 팔작지붕
시대 : 조선시대",2001,1,미부착,제4유형,유,,위봉사 보광명전,,사진,이미지,,문화유산,한국어,2001,,저작물이용허락동의서,안장헌,,,국가유산청,제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,,,,
300,이미지,문화유산,국가유산청,국가유산청,"문화재대관 (목조, 보물편)",위봉사 보광명전,"완주 위봉사 외부 공포
소재지 : 전라북도 완주군 소양면 대흥리 산21
소유자 : 위봉사
규모양식 :  정면 3칸, 측면 3칸, 단층 다포계 팔작지붕
시대 : 조선시대",미확인,1,미부착,제4유형,유,,위봉사 보광명전,,사진,이미지,,문화유산,한국어,미확인,,저작물이용허락동의서,안장헌,,,국가유산청,제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,,,,
301,이미지,문화유산,국가유산청,국가유산청,"문화재대관 (목조, 보물편)",위봉사 보광명전,"위봉사 보광명전 전면
소재지 : 전라북도 완주군 소양면 대흥리 산21
소유자 : 위봉사
규모양식 :  정면 3칸, 측면 3칸, 단층 다포계 팔작지붕
시대 : 조선시대",미확인,1,미부착,제4유형,유,,위봉사 보광명전,,사진,이미지,,문화유산,한국어,미확인,,저작물이용허락동의서,안장헌,,,국가유산청,제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,,,,
302,이미지,문화유산,국가유산청,국가유산청,"문화재대관 (목조, 보물편)",영천향교 대성전,"영천향교 대성전 내삼문
소재지 : 경상북도 영천시 교촌동 46-1
소유자 : 경상북도 향교재단
규모양식 :  정면 5칸, 측면 3칸, 초익공계 맞배지붕
시대 : 조선시대(1622년 중건)",2001,1,미부착,제4유형,유,,영천향교 대성전,,사진,이미지,,문화유산,한국어,2001,,저작물이용허락동의서,안장헌,,,국가유산청,제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,,,,
303,이미지,문화유산,국가유산청,국가유산청,"문화재대관 (목조, 보물편)",영천향교 대성전,"영천향교 대성전 내부
소재지 : 경상북도 영천시 교촌동 46-1
소유자 : 경상북도 향교재단
규모양식 :  정면 5칸, 측면 3칸, 초익공계 맞배지붕
시대 : 조선시대(1622년 중건)",2001,1,미부착,제4유형,유,,영천향교 대성전,,사진,이미지,,문화유산,한국어,2001,,저작물이용허락동의서,안장헌,,,국가유산청,제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,,,,
304,이미지,문화유산,국가유산청,국가유산청,"문화재대관 (목조, 보물편)",영천향교 대성전,"영천향교 대성전_02
소재지 : 경상북도 영천시 교촌동 46-1
소유자 : 경상북도 향교재단
규모양식 :  정면 5칸, 측면 3칸, 초익공계 맞배지붕
시대 : 조선시대(1622년 중건)",2001,1,미부착,제4유형,유,,영천향교 대성전,,사진,이미지,,문화유산,한국어,2001,,저작물이용허락동의서,안장헌,,,국가유산청,제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,,,,
305,이미지,문화유산,국가유산청,국가유산청,"문화재대관 (목조, 보물편)",영천향교 대성전,"영천향교 대성전 내부 천장 가구
소재지 : 경상북도 영천시 교촌동 46-1
소유자 : 경상북도 향교재단
규모양식 :  정면 5칸, 측면 3칸, 초익공계 맞배지붕
시대 : 조선시대(1622년 중건)",2001,1,미부착,제4유형,유,,영천향교 대성전,,사진,이미지,,문화유산,한국어,2001,,저작물이용허락동의서,안장헌,,,국가유산청,제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,,,,
306,이미지,문화유산,국가유산청,국가유산청,"문화재대관 (목조, 보물편)",영천향교 대성전,"영천향교 대성전_04
소재지 : 경상북도 영천시 교촌동 46-1
소유자 : 경상북도 향교재단
규모양식 :  정면 5칸, 측면 3칸, 초익공계 맞배지붕
시대 : 조선시대(1622년 중건)",2001,1,미부착,제4유형,유,,영천향교 대성전,,사진,이미지,,문화유산,한국어,2001,,저작물이용허락동의서,안장헌,,,국가유산청,제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,,,,
307,이미지,문화유산,국가유산청,국가유산청,"문화재대관 (목조, 보물편)",영천향교 대성전,"영천향교 대성전 전경
소재지 : 경상북도 영천시 교촌동 46-1
소유자 : 경상북도 향교재단
규모양식 :  정면 5칸, 측면 3칸, 초익공계 맞배지붕
시대 : 조선시대(1622년 중건)",2001,1,미부착,제4유형,유,,영천향교 대성전,,사진,이미지,,문화유산,한국어,2001,,저작물이용허락동의서,안장헌,,,국가유산청,제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,,,,
308,이미지,문화유산,국가유산청,국가유산청,"문화재대관 (목조, 보물편)",영천향교 대성전,"영천향교 대성전 내부 단청
소재지 : 경상북도 영천시 교촌동 46-1
소유자 : 경상북도 향교재단
규모양식 :  정면 5칸, 측면 3칸, 초익공계 맞배지붕
시대 : 조선시대(1622년 중건)",2001,1,미부착,제4유형,유,,영천향교 대성전,,사진,이미지,,문화유산,한국어,2001,,저작물이용허락동의서,안장헌,,,국가유산청,제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,,,,
309,이미지,문화유산,제주콘텐츠진흥원,제주콘텐츠진흥원,문화유산 신규촬영(사진),촬영본,,2024,200,전환구축,제1유형,유,,촬영본,,사진,이미지,,문화유산,한국어,2024,,저작재산권양도계약서,제주콘텐츠진흥원,,,,제1유형,저작물,보호저작물,○,상업적이용가능,○,○,○,○,○,○,○,,2094,,
310,영상,문화유산,제주콘텐츠진흥원,제주콘텐츠진흥원,문화유산 신규촬영(사진),촬영본,,2024,405,전환구축,제1유형,유,,촬영본,,영상,영상,,문화유산,한국어,2024,,저작재산권양도계약서,제주콘텐츠진흥원,,,,제1유형,저작물,보호저작물,○,상업적이용가능,○,○,○,○,○,○,○,,2094,,
311,이미지,문화유산,충남문화관광재단,충남문화관광재단,문화유산 신규촬영(사진),촬영본,,2024,205,전환구축,제1유형,유,,촬영본,,사진,이미지,,문화유산,한국어,2024,,저작재산권양도계약서,충남문화관광재단,,,,제1유형,저작물,보호저작물,○,상업적이용가능,○,○,○,○,○,○,○,,2094,,
